date,btc_price,btc_return_daily,portfolio_value,portfolio_daily_return,portfolio_overall_return,return_7d_avg,return_30d_avg,sharpe_weekly,sharpe_monthly
2024-09-01,57301.86,3.1940847993415864,97.67002995954876,1.5970423996707832,-2.3299700404512294,-0.4159258933188075,,-0.30740024706752095,
2024-09-02,59132.13,-2.7808908625479822,96.3119814902523,-1.390445431273984,-3.6880185097477054,,,,
2024-09-03,57487.73,0.8404750022309078,96.7167205545417,0.4202375011154401,-3.283279445458305,,,,
2024-09-04,57970.9,-3.08930860138449,95.22278157100746,-1.5446543006922515,-4.777218428992541,,,,
2024-09-05,56180.0,-3.946297614809539,93.34389439206149,-1.97314880740476,-6.656105607938515,,,,
2024-09-06,53962.97,0.3667144339905669,93.51504715905378,0.1833572169952755,-6.48495284094622,,,,
2024-09-07,54160.86,1.3092295801802196,94.12721048871668,0.6546147900901083,-5.872789511283315,,,,
2024-09-08,54869.95,3.958541970605045,95.9902430551945,1.9792709853025336,-4.009756944805503,-0.23868114940966256,,-0.16622923834278033,
2024-09-09,57042.0,1.0413204305599346,96.49002606133344,0.5206602152799686,-3.5099739386665623,,,,
2024-09-10,57635.99,-0.5170207018218963,96.24058935636822,-0.2585103509109495,-3.7594106436317816,,,,
2024-09-11,57338.0,1.3853291011196758,96.90721380208964,0.6926645505598354,-3.092786197910357,,,,
2024-09-12,58132.32,4.069474605520647,98.87902103038648,2.03473730276033,-1.1209789696135315,,,,
2024-09-13,60498.0,-0.8346887500413257,98.46635499804066,-0.4173443750206577,-1.5336450019593428,,,,
2024-09-14,59993.03,-1.4352167243428091,97.75975220064932,-0.7176083621714107,-2.2402477993506693,,,,
2024-09-15,59132.0,-1.552475816816617,97.00090394490186,-0.7762379084083091,-2.999096055098136,0.15405158172697245,,0.15299176997164746,
2024-09-16,58213.99,3.6073802877967993,98.7504996888484,1.8036901438983928,-1.2495003111515928,,,,
2024-09-17,60313.99,2.3974537250810304,99.9342484555116,1.1987268625405012,-0.0657515444883927,,,,
2024-09-18,61759.99,1.923575440993433,100.8954037857274,0.9617877204967292,0.8954037857274102,,,,
2024-09-19,62947.99,0.4020144249244574,101.0982108243796,0.2010072124622241,1.0982108243796065,,,,
2024-09-20,63201.05,0.2340309219546134,101.21651136181558,0.1170154609773203,1.2165113618155772,,,,
2024-09-21,63348.96,0.3627526008319677,101.40009412553376,0.1813763004159908,1.400094125533769,,,,
2024-09-22,63578.76,-0.3755499478127665,101.2096901252485,-0.1877749739063837,1.2096901252484995,0.6108326752692534,,0.8462974651028596,
2024-09-23,63339.99,1.4567574134444907,101.94687995726038,0.728378706722247,1.9468799572603783,,,,
2024-09-24,64262.7,-1.7283587524333637,101.06587604597335,-0.8641793762166838,1.0658760459733545,,,,
2024-09-25,63152.01,3.201766657941681,102.68382280687167,1.6008833289708393,2.6838228068716745,,,,
2024-09-26,65173.99,0.9144138635673512,103.15330036256516,0.4572069317836647,3.153300362565147,,,,
2024-09-27,65769.95,0.133875728961331,103.22234897896917,0.0669378644806561,3.222348978969165,,,,
2024-09-28,65858.0,-0.3886999301527608,103.02173637977752,-0.1943499650763778,3.021736379777522,,,,
2024-09-29,65602.01,-3.466997428889753,101.23585590403528,-1.7334987144448757,1.23585590403529,0.008768396602781392,,0.008062892386859187,
2024-09-30,63327.59,-3.982166382772497,99.22016579347404,-1.9910831913862508,-0.7798342065259618,,0.11169199125366487,,0.09758174187145208
2024-10-01,60805.78,-0.257376848056221,99.09248092579634,-0.1286884240281111,-0.9075190742036624,,,,
2024-10-02,60649.28,0.1705378860227199,99.17697603688548,0.0852689430113542,-0.8230239631145083,,,,
2024-10-03,60752.71,2.1946181495442767,100.26525399502282,1.0973090747721304,0.2652539950228174,,,,
2024-10-04,62086.0,-0.0450987340141094,100.24264481491892,-0.0225493670070604,0.2426448149189184,,,,
2024-10-05,62058.0,1.2277385671468684,100.85800362047932,0.6138692835734338,0.858003620479323,,,,
2024-10-06,62819.91,-0.9486005312646952,100.3796338413959,-0.4743002656323538,0.3796338413959006,-0.11716770667097968,,-0.12022695232182325,
2024-10-07,62224.0,-0.1020667266649557,100.32840673814582,-0.0510333633324722,0.3284067381458158,,,,
2024-10-08,62160.49,-2.4524742324264195,99.09814257661732,-1.2262371162132064,-0.9018574233826798,,,,
2024-10-09,60636.02,-0.5106370767738341,98.84512664742212,-0.2553185383869149,-1.15487335257788,,,,
2024-10-10,60326.39,3.66938913467224,100.65863281609889,1.834694567336112,0.6586328160988728,,,,
2024-10-11,62540.0,1.0652702270546868,101.19477603927398,0.5326351135273458,1.1947760392739752,,,,
2024-10-12,63206.22,-0.5319096759780989,100.92564363660534,-0.2659548379890486,0.9256436366053435,,,,
2024-10-13,62870.02,5.112086810215757,103.50534689484148,2.556043405107871,3.5053468948414666,0.4464041757213838,,0.33857372394247864,
2024-10-14,66083.99,1.4983205463229354,104.28076783437558,0.7491602731614638,4.280767834375581,,,,
2024-10-15,67074.14,0.8138307848598512,104.70510233003778,0.4069153924299303,4.705102330037775,,,,
2024-10-16,67620.01,-0.2931528699862599,104.5516293237865,-0.1465764349931271,4.5516293237865,,,,
2024-10-17,67421.78,1.4924257413553916,105.33180703830384,0.7462128706777008,5.331807038303836,,,,
2024-10-18,68428.0,-0.0730695037119307,105.293324323977,-0.0365347518559635,5.293324323976989,,,,
2024-10-19,68378.0,0.9564333557577074,105.79685456158732,0.4782166778788448,5.79685456158731,,,,
2024-10-20,69031.99,-2.39670042830868,104.52903772837996,-1.1983502141543505,4.529037728379961,0.14272054473492837,,0.20786169098348917,
2024-10-21,67377.5,0.071982486735186,104.56665902873858,0.0359912433675917,4.566659028738584,,,,
2024-10-22,67426.0,-1.1232313944175925,103.9793962575864,-0.5616156972087984,3.9793962575863873,,,,
2024-10-23,66668.65,2.294376742291924,105.1722357998412,1.1471883711459538,5.172235799841189,,,,
2024-10-24,68198.28,-2.1993956445822347,104.01565901309546,-1.099697822291116,4.015659013095458,,,,
2024-10-25,66698.33,0.5913641316056835,104.32321466242382,0.2956820658028454,4.323214662423823,,,,
2024-10-26,67092.76,1.384560718622997,105.04542378773417,0.6922803593115074,5.045423787734165,,,,
2024-10-27,68021.7,2.8527808037729274,106.54378163026335,1.4263904018864657,6.543781630263368,0.27660270314492136,,0.30583631415597823,
2024-10-28,69962.21,3.965297837218109,108.65617076460096,1.98264891860905,8.656170764600972,,,,
2024-10-29,72736.42,-0.5384922711345884,108.36361822376188,-0.269246135567289,8.36361822376189,,,,
2024-10-30,72344.74,-2.837428125389642,106.82624833317644,-1.4187140626948214,6.826248333176451,,,,
2024-10-31,70292.01,-1.1324188908526018,106.22138802491943,-0.566209445426302,6.221388024919449,,0.22449937047802146,,0.23732767893261913
2024-11-01,69496.01,-0.1744992266462341,106.12871027460126,-0.0872496133231153,6.128710274601261,,,,
2024-11-02,69374.74,-0.8630662976178362,105.67072970936296,-0.4315331488089244,5.670729709362973,,,,
2024-11-03,68775.99,-1.3463710227944523,104.9593696671718,-0.6731855113972302,4.9593696671718135,-0.20906985694409033,,-0.19817606556668133,
2024-11-04,67850.01,2.243183162390101,106.1365851210342,1.121591581195048,6.1365851210342015,,,,
2024-11-05,69372.01,8.937293297397627,110.87945407508866,4.4686466486988135,10.87945407508866,,,,
2024-11-06,75571.99,0.3783147697976382,111.08919075080718,0.1891573848988121,11.089190750807177,,,,
2024-11-07,75857.89,0.8593568843003666,111.56651705502247,0.4296784421501802,11.566517055022487,,,,
2024-11-08,76509.78,0.2191615241868524,111.68877249465248,0.1095807620934347,11.688772494652484,,,,
2024-11-09,76677.46,4.815691599591312,114.37806591200832,2.407845799795666,14.378065912008308,,,,
2024-11-10,80370.01,10.2998369665501,120.26844306922334,5.149918483275044,20.268443069223338,1.9823455860152854,,0.9473688910879444,
2024-11-11,88647.99,-0.7851052234799802,119.79632615485608,-0.3925526117399928,19.796326154856075,,,,
2024-11-12,87952.01,2.7551274837266395,121.4465969080497,1.377563741863321,21.4465969080497,,,,
2024-11-13,90375.2,-3.374388106471687,119.39755714715976,-1.6871940532358478,19.397557147159773,,,,
2024-11-14,87325.59,4.244437398018165,121.93143443109685,2.122218699009077,21.931434431096847,,,,
2024-11-15,91032.07,-0.4890034907478306,121.63330994575335,-0.2445017453739235,21.63330994575336,,,,
2024-11-16,90586.92,-0.8068824947354354,121.14259100289355,-0.4034412473677148,21.142591002893568,,,,
2024-11-17,89855.99,0.6767384122082417,121.552500226324,0.3383692061041153,21.55250022632401,0.15863742703700495,,0.12565566274266782,
2024-11-18,90464.08,2.041373769566873,122.79317065426046,1.02068688478344,22.793170654260464,,,,
2024-11-19,92310.79,2.140345673566442,124.10726981202724,1.070172836783222,24.107269812027223,,,,
2024-11-20,94286.56,4.274798019993515,126.75993736832348,2.13739900999675,26.75993736832349,,,,
2024-11-21,98317.12,0.5847201382628018,127.13053280884444,0.2923600691313953,27.13053280884444,,,,
2024-11-22,98892.0,-1.2332645714516903,126.34660489852982,-0.6166322857258403,26.34660489852982,,,,
2024-11-23,97672.4,0.2330648166728773,126.4938396400694,0.1165324083364353,26.4938396400694,,,,
2024-11-24,97900.04,-4.9949213503896415,123.33470573851469,-2.497460675194816,23.33470573851467,0.2175797497300838,,0.14702252395782558,
2024-11-25,93010.01,-1.1233737099909906,122.64195090873406,-0.5616868549954949,22.64195090873406,,,,
2024-11-26,91965.16,4.238507278190999,125.24104491642512,2.119253639095501,25.241044916425125,,,,
2024-11-27,95863.11,-0.2285863665387077,125.09790293943034,-0.1142931832693539,25.097902939430337,,,,
2024-11-28,95643.98,1.8987290156683192,126.28553802998212,0.9493645078341612,26.28553802998212,,,,
2024-11-29,97460.0,-1.0794274574184228,125.60395764386,-0.5397137287092124,25.603957643860014,,,,
2024-11-30,96407.99,0.8061468764155209,126.11023383446012,0.4030734382077547,26.11023383446013,,0.5857989628036901,,0.36792024617855223
2024-12-01,97185.18,-1.3835031225954386,125.23786432295404,-0.6917515612977279,25.23786432295404,0.22346375098080398,,0.21801236072228167,
2024-12-02,95840.62,0.0094636282611767,125.24379034591492,0.0047318141305864,25.24379034591492,,,,
2024-12-03,95849.69,2.8561699051921865,127.03237806990596,1.4280849525961086,27.032378069905945,,,,
2024-12-04,98587.32,-1.6652141472148774,125.97469750432415,-0.8326070736074458,25.97469750432416,,,,
2024-12-05,96945.63,2.8832759145512714,127.79079656010964,1.4416379572756357,27.79079656010965,,,,
2024-12-06,99740.84,0.0913868381297056,127.84918854430818,0.0456934190648509,27.849188544308177,,,,
2024-12-07,99831.99,1.279750108156705,128.66726360864482,0.6398750540783624,28.667263608644816,,,,
2024-12-08,101109.59,-3.7910548346600894,126.22834034981464,-1.8955274173300456,26.228340349814623,0.11884124374400752,,0.09859773476745462,
2024-12-09,97276.47,-0.7026056763778549,125.78489660756696,-0.3513028381889294,25.78489660756695,,,,
2024-12-10,96593.0,4.691851376393735,128.73571680895574,2.345925688196876,28.73571680895574,,,,
2024-12-11,101125.0,-1.1082422744128615,128.0223649909831,-0.5541211372064313,28.022364990983107,,,,
2024-12-12,100004.29,1.419899086329203,128.9312591863851,0.7099495431645868,28.931259186385088,,,,
2024-12-13,101424.25,-0.0041903193762832,128.9285578706172,-0.0020951596881471,28.9285578706172,,,,
2024-12-14,101420.0,3.001370538355359,130.86336974634477,1.5006852691776822,30.86336974634477,,,,
2024-12-15,104463.99,1.526526030644625,131.86220144822312,0.7632630153223177,31.862201448223114,0.6303291972539936,,0.6060070314024356,
2024-12-16,106058.66,0.0707910131996781,131.90887474243942,0.0353955065998435,31.908874742439423,,,,
2024-12-17,106133.74,-5.587035753192161,128.22397674569265,-2.793517876596075,28.223976745692653,,,,
2024-12-18,100204.01,-2.736567129399307,126.46950914587704,-1.3682835646996487,26.46950914587704,,,,
2024-12-19,97461.86,0.3525276451732008,126.69242913710409,0.1762638225865982,26.692429137104074,,,,
2024-12-20,97805.44,-0.5249707991702681,126.35988000823944,-0.2624853995851351,26.35988000823943,,,,
2024-12-21,97291.99,-2.164330280426992,124.99245743557466,-1.0821651402134922,24.992457435574664,,,,
2024-12-22,95186.27,-0.3202142493870207,124.7923356058908,-0.1601071246935163,24.7923356058908,-0.7792713966573465,,-0.7361762680586912,
2024-12-23,94881.47,3.986141867321407,127.27953537428812,1.9930709336606969,27.27953537428812,,,,
2024-12-24,98663.58,0.7763959102234118,127.77363192788678,0.3881979551117055,27.773631927886782,,,,
2024-12-25,99429.6,-3.658870195595677,125.436096259667,-1.8294350977978384,25.436096259667,,,,
2024-12-26,95791.6,-1.5581428851799186,124.45885945500828,-0.7790714425899581,24.45885945500828,,,,
2024-12-27,94299.03,1.0614849378620344,125.11941547848318,0.5307424689310177,25.119415478483177,,,,
2024-12-28,95300.0,-1.6388247639034657,124.09417149582686,-0.8194123819517298,24.094171495826856,,,,
2024-12-29,93738.2,-1.009353710653708,123.4678969334778,-0.5046768553268547,23.467896933477803,-0.145797774280423,,-0.11815505659134332,
2024-12-30,92792.05,0.8448460832582071,123.9894537791397,0.4224230416291096,23.98945377913969,,,,
2024-12-31,93576.0,1.0855240659998222,124.66242145917684,0.5427620329999133,24.66242145917684,,-0.030898632137002686,,-0.027007079834107987
2025-01-01,94591.79,2.529817862628459,126.23928756220656,1.26490893131423,26.239287562206552,,,,
2025-01-02,96984.79,1.2263675572221164,127.01336639577218,0.6131837786110638,27.01336639577218,,,,
2025-01-03,98174.18,0.047181448319718,127.04332976868476,0.0235907241598687,27.04332976868477,,,,
2025-01-04,98220.5,0.1457027809876762,127.13588260095092,0.0728513904938315,27.13588260095092,,,,
2025-01-05,98363.61,3.9364049367443967,129.6381741804896,1.968202468372195,29.638174180489614,0.7011317667971732,,1.0106629676916516,
2025-01-06,102235.6,-5.165509861535517,126.28993784468572,-2.5827549307677686,26.28993784468572,,,,
2025-01-07,96954.61,-1.953491432743631,125.05640628657912,-0.9767457163718116,25.05640628657912,,,,
2025-01-08,95060.61,-2.638442989162383,123.4066352944958,-1.3192214945811889,23.406635294495786,,,,
2025-01-09,92552.49,2.3485267657304467,124.85575422478507,1.1742633828652176,24.85575422478508,,,,
2025-01-10,94726.11,-0.1331417494078405,124.77263665707946,-0.0665708747039182,24.77263665707946,,,,
2025-01-11,94599.99,-0.0580655452500656,124.73641170118054,-0.0290327726250392,24.736411701180543,,,,
2025-01-12,94545.06,-0.0094769626250084,124.7305010896222,-0.0047384813125043,24.730501089622194,-0.5435429839281448,,-0.45187847835684336,
2025-01-13,94536.1,2.1417849900725696,126.06623066481212,1.070892495036285,26.06623066481212,,,,
2025-01-14,96560.86,4.076693186038324,128.63589738251596,2.0383465930191447,28.635897382515964,,,,
2025-01-15,100497.35,-0.5075258203325788,128.30946718579958,-0.2537629101662841,28.309467185799576,,,,
2025-01-16,99987.3,4.0906995188388855,130.9338445641967,2.0453497594194485,30.933844564196704,,,,
2025-01-17,104077.48,0.4599938430484673,131.23498837592768,0.2299969215242361,31.234988375927685,,,,
2025-01-18,104556.23,-3.084139510385932,129.2112533119515,-1.5420697551929583,29.211253311951506,,,,
2025-01-19,101331.57,0.9162396279856196,129.80319566528198,0.4581198139927913,29.80319566528198,0.5781247025189519,,0.45119491693850833,
2025-01-20,102260.01,3.797975376689296,132.2681423700436,1.8989876883446457,32.26814237004359,,,,
2025-01-21,106143.82,-2.296092226565808,130.7496431024528,-1.1480461132829043,30.749643102452808,,,,
2025-01-22,103706.66,0.1964001154795584,130.87803932747397,0.0982000577397785,30.87803932747397,,,,
2025-01-23,103910.34,0.9240273874573056,131.4827137912505,0.462013693728666,31.48271379125049,,,,
2025-01-24,104870.5,-0.1179073237945792,131.40519991670865,-0.0589536618972817,31.405199916708625,,,,
2025-01-25,104746.85,-2.030466787306736,130.0711304461572,-1.0152333936533822,30.071130446157213,,,,
2025-01-26,102620.0,-0.5234554667706083,129.73069822465186,-0.2617277333852911,29.730698224651857,-0.0035370660579670137,,-0.003465643780653793,
2025-01-27,102082.83,-0.7320623850259614,129.25584340288475,-0.3660311925129811,29.25584340288475,,,,
2025-01-28,101335.52,2.366119994252757,130.7850175801326,1.183059997126385,30.7850175801326,,,,
2025-01-29,103733.24,0.9540818352921367,131.40891562814045,0.4770409176460752,31.40891562814045,,,,
2025-01-30,104722.94,-2.189949976576292,129.97002086963164,-1.0949749882881448,29.970020869631643,,,,
2025-01-31,102429.56,-1.7513596660963922,128.83189960786774,-0.8756798330481987,28.83189960786774,,0.11236983101949052,,0.09934693183058516
2025-02-01,100635.65,-2.9165211334154426,126.95319481854573,-1.4582605667077213,26.95319481854572,,,,
2025-02-02,97700.59,3.7133143208244777,129.31028040051635,1.856657160412234,29.310280400516348,-0.03974121505319309,,-0.031938762658799844,
2025-02-03,101328.52,-3.5186441092794007,127.03529611851364,-1.7593220546396986,27.035296118513628,,,,
2025-02-04,97763.13,-1.1770285996367051,126.2876752350396,-0.588514299818353,26.287675235039583,,,,
2025-02-05,96612.43,-0.0601164881164744,126.24971537740196,-0.0300582440582329,26.249715377401973,,,,
2025-02-06,96554.35,-0.0492468749466004,126.2186283576758,-0.0246234374732986,26.2186283576758,,,,
2025-02-07,96506.8,-0.0643063493971385,126.1780450615978,-0.0321531746985707,26.17804506159781,,,,
2025-02-08,96444.74,0.0186739059071492,126.18982624630296,0.0093369529535755,26.18982624630296,,,,
2025-02-09,96462.75,1.003568735081684,126.82302706783386,0.5017843675408478,26.82302706783386,-0.2747928414562472,,-0.37820679148837333,
2025-02-10,97430.82,-1.696198389790838,125.74744199632956,-0.8480991948954144,25.747441996329567,,,,
2025-02-11,95778.2,2.183993852463304,127.12060019774442,1.0919969262316556,27.12060019774442,,,,
2025-02-12,97869.99,-1.2893124848587454,126.301109313156,-0.6446562424293631,26.30110931315599,,,,
2025-02-13,96608.14,0.9236695789816431,126.88441177547698,0.4618347894908217,26.88441177547698,,,,
2025-02-14,97500.48,0.0709534968443309,126.92942623902952,0.0354767484221677,26.929426239029507,,,,
2025-02-15,97569.66,-1.487696072734094,125.98526419437852,-0.7438480363670469,25.985264194378534,,,,
2025-02-16,96118.12,-0.3517755028916455,125.76367154603396,-0.1758877514458315,25.763671546033944,-0.11759753728471586,,-0.16550170501249353,
2025-02-17,95780.0,-0.1130298600960479,125.69259629503388,-0.0565149300480237,25.69259629503388,,,,
2025-02-18,95671.74,1.0166324977469732,126.33151218563248,0.5083162488734863,26.331512185632487,,,,
2025-02-19,96644.37,1.7182894357943508,127.41688269961496,0.8591447178971711,27.416882699614973,,,,
2025-02-20,98305.0,-2.1596256548497066,126.04101885591965,-1.0798128274248584,26.04101885591965,,,,
2025-02-21,96181.98,0.3836789386119924,126.28281527760072,0.1918394693060011,26.28281527760072,,,,
2025-02-22,96551.01,-0.3034768875022589,126.09119569897337,-0.1517384437511361,26.09119569897336,,,,
2025-02-23,96258.0,-4.888030085811044,123.009507908311,-2.4440150429055283,23.009507908311008,-0.31039725829326975,,-0.27717878621046593,
2025-02-24,91552.88,-3.1375091641027684,121.07979061664052,-1.5687545820513928,21.07979061664051,,,,
2025-02-25,88680.4,-4.995816437454046,118.05532857560996,-2.4979082187270327,18.055328575609963,,,,
2025-02-26,84250.09,0.5442011990729093,118.37655783244892,0.2721005995364506,18.376557832448924,,,,
2025-02-27,84708.58,-0.4233809609368961,118.1259659284114,-0.2116904804684472,18.125965928411404,,,,
2025-02-28,84349.94,2.0327103967116,119.32654532373282,1.0163551983558017,19.326545323732816,,-0.26825051246034776,,-0.2614076302838605
2025-03-01,86064.53,9.5340902924817,125.01489561076473,4.767045146240852,25.01489561076471,,,,
2025-03-02,94270.0,-8.538654927336374,119.67760033877822,-4.269327463668185,19.67760033877822,-0.3560256858259935,,-0.12343345423637886,
2025-03-03,86220.61,1.2309933784973166,120.41421200663564,0.6154966892486552,20.41421200663564,,,,
2025-03-04,87281.98,3.8083806073143607,122.7071277558912,1.9041903036571803,22.7071277558912,,,,
2025-03-05,90606.01,-0.7440124556858816,122.25064959863208,-0.372006227842944,22.25064959863208,,,,
2025-03-06,89931.89,-3.480567349357385,120.12314150147844,-1.740283674678696,20.12314150147843,,,,
2025-03-07,86801.75,-0.6673828580645009,119.72230087400372,-0.3336914290322553,19.722300874003707,,,,
2025-03-08,86222.45,-6.365024422293732,115.91212402922255,-3.182512211146862,15.912124029222555,,,,
2025-03-09,80734.37,-2.648822304552565,114.3769709317392,-1.324411152276287,14.376970931739208,-0.6333168145816012,,-0.38355937272648016,
2025-03-10,78595.86,5.518267756087922,117.53278468539732,2.75913387804396,17.532784685397317,,,,
2025-03-11,82932.99,0.9008839546240768,118.06220168472412,0.4504419773120455,18.06220168472413,,,,
2025-03-12,83680.12,-3.064455452501737,116.25321989628856,-1.5322277262508657,16.25321989628857,,,,
2025-03-13,81115.78,3.534971863674365,118.30797920326322,1.767485931837183,18.307979203263216,,,,
2025-03-14,83983.2,0.4229893597767235,118.55819428516152,0.2114946798883508,18.55819428516153,,,,
